investor_id,age_group,gender,state,city_tier,sip_amount
8267,26-35,Female,Delhi,T30,25000
8268,26-35,Female,Karnataka,T30,5000
8269,18-25,Female,Delhi,T30,2000
8270,26-35,Male,Delhi,T30,1000
8271,26-35,Female,Karnataka,T30,2000
8272,18-25,Male,Maharashtra,T30,2000
8273,36-45,Male,Telangana,T30,10000
8274,36-45,Female,UP,T30,2000
8275,46-55,Female,Rajasthan,T30,2000
8276,26-35,Male,Tamil Nadu,T30,2000
8277,18-25,Male,Rajasthan,B30,25000
8278,26-35,Female,Punjab,B30,1000
8279,36-45,Female,Delhi,T30,10000
8280,26-35,Male,Delhi,B30,2000
8281,26-35,Female,Gujarat,T30,5000
8282,18-25,Female,West Bengal,T30,2000
8283,55+,Male,Rajasthan,B30,2000
8284,55+,Female,Delhi,B30,1000
8285,36-45,Female,Delhi,T30,2000
8286,26-35,Female,Tamil Nadu,B30,2000
8287,36-45,Male,Maharashtra,B30,2000
8288,36-45,Female,Maharashtra,B30,2000
8289,36-45,Male,Delhi,T30,5000
8290,46-55,Female,Maharashtra,T30,5000
8291,26-35,Male,Maharashtra,T30,2000
8292,46-55,Male,Gujarat,T30,5000
8293,46-55,Female,Tamil Nadu,T30,500
8294,36-45,Male,West Bengal,T30,2000
8295,36-45,Male,Maharashtra,T30,2000
8296,26-35,Female,Delhi,T30,2000
8297,36-45,Male,Maharashtra,T30,2000
8298,36-45,Male,Punjab,T30,5000
8299,26-35,Female,Maharashtra,T30,500
8300,26-35,Female,Maharashtra,B30,1000
8301,36-45,Male,Tamil Nadu,T30,500
8302,55+,Male,Delhi,B30,1000
8303,26-35,Male,UP,T30,25000
8304,26-35,Male,Rajasthan,T30,2000
8305,46-55,Male,UP,B30,2000
8306,18-25,Male,Gujarat,T30,25000
8307,55+,Male,Maharashtra,T30,2000
8308,36-45,Female,Maharashtra,T30,1000
8309,46-55,Female,Maharashtra,T30,5000
8310,46-55,Male,Rajasthan,T30,2000
8311,36-45,Female,West Bengal,T30,25000
8312,18-25,Male,Punjab,T30,5000
8313,26-35,Male,West Bengal,B30,25000
8314,26-35,Female,Delhi,B30,10000
8315,46-55,Female,Maharashtra,T30,1000
8316,36-45,Male,Delhi,T30,5000
8317,18-25,Female,Maharashtra,B30,2000
8318,26-35,Female,West Bengal,T30,1000
8319,18-25,Male,Maharashtra,T30,2000
8320,36-45,Male,Gujarat,T30,500
8321,26-35,Male,West Bengal,T30,5000
8322,26-35,Female,Gujarat,T30,2000
8323,36-45,Male,Telangana,B30,5000
8324,18-25,Male,West Bengal,B30,5000
8325,26-35,Female,Gujarat,B30,10000
8326,26-35,Male,Maharashtra,T30,1000
8327,55+,Male,Telangana,B30,2000
8328,26-35,Female,Delhi,B30,10000
8329,36-45,Male,Karnataka,T30,1000
8330,36-45,Male,Telangana,T30,5000
8331,36-45,Male,Maharashtra,T30,1000
8332,26-35,Female,Maharashtra,B30,5000
8333,18-25,Female,Delhi,T30,2000
8334,18-25,Female,Maharashtra,B30,5000
8335,26-35,Male,West Bengal,T30,2000
8336,26-35,Male,Delhi,T30,5000
8337,26-35,Female,Maharashtra,T30,1000
8338,26-35,Male,UP,T30,1000
8339,18-25,Female,Maharashtra,B30,500
8340,36-45,Male,Delhi,T30,10000
8341,46-55,Female,Delhi,B30,2000
8342,18-25,Female,Maharashtra,B30,2000
8343,26-35,Male,Maharashtra,T30,1000
8344,26-35,Female,Rajasthan,T30,2000
8345,26-35,Male,Maharashtra,B30,1000
8346,18-25,Male,Maharashtra,T30,25000
8347,18-25,Female,West Bengal,T30,1000
8348,46-55,Male,Maharashtra,T30,10000
8349,36-45,Female,Delhi,T30,2000
8350,55+,Male,Maharashtra,B30,2000
8351,26-35,Male,Delhi,T30,5000
8352,46-55,Female,Delhi,B30,2000
8353,46-55,Male,Tamil Nadu,T30,1000
8354,46-55,Male,Karnataka,T30,2000
8355,18-25,Female,West Bengal,T30,2000
8356,36-45,Female,Telangana,T30,1000
8357,36-45,Female,Rajasthan,B30,2000
8358,36-45,Male,Telangana,T30,1000
8359,36-45,Female,Maharashtra,B30,10000
8360,46-55,Other,Punjab,B30,2000
8361,55+,Male,Delhi,T30,1000
8362,46-55,Female,Delhi,T30,5000
8363,46-55,Male,Karnataka,B30,1000
8364,26-35,Male,Gujarat,B30,2000
8365,36-45,Male,Telangana,B30,10000
8366,26-35,Male,Tamil Nadu,B30,5000
8367,26-35,Male,Maharashtra,T30,1000
8368,46-55,Male,Delhi,B30,2000
8369,46-55,Male,Karnataka,B30,5000
8370,36-45,Male,Delhi,B30,1000
8371,46-55,Male,Delhi,T30,1000
8372,26-35,Male,Rajasthan,B30,1000
8373,26-35,Female,Delhi,T30,25000
8374,46-55,Male,Tamil Nadu,T30,5000
8375,26-35,Female,Karnataka,B30,10000
8376,18-25,Male,Telangana,B30,1000
8377,26-35,Male,West Bengal,B30,2000
8378,26-35,Male,Delhi,B30,2000
8379,26-35,Female,West Bengal,B30,5000
8380,26-35,Female,Delhi,T30,2000
8381,55+,Male,Maharashtra,T30,2000
8382,46-55,Male,Karnataka,T30,2000
8383,26-35,Female,UP,T30,2000
8384,36-45,Male,UP,B30,500
8385,26-35,Female,Tamil Nadu,T30,2000
8386,36-45,Female,West Bengal,B30,2000
8387,26-35,Female,Tamil Nadu,B30,500
8388,36-45,Male,Rajasthan,B30,2000
8389,36-45,Male,Maharashtra,B30,2000
8390,26-35,Female,Karnataka,T30,1000
8391,46-55,Male,Delhi,T30,1000
8392,36-45,Male,Maharashtra,T30,10000
8393,46-55,Female,Rajasthan,T30,1000
8394,18-25,Male,Maharashtra,T30,1000
8395,36-45,Female,Delhi,B30,1000
8396,26-35,Female,UP,T30,5000
8397,46-55,Male,Gujarat,T30,2000
8398,55+,Male,Tamil Nadu,B30,10000
8399,18-25,Male,Delhi,B30,2000
8400,36-45,Male,Karnataka,T30,5000
8401,18-25,Male,Maharashtra,T30,2000
8402,46-55,Male,Gujarat,T30,1000
8403,18-25,Male,Delhi,T30,10000
8404,26-35,Male,Karnataka,B30,2000
8405,26-35,Female,Maharashtra,B30,2000
8406,36-45,Female,Gujarat,B30,10000
8407,26-35,Male,UP,T30,10000
8408,36-45,Female,Karnataka,T30,2000
8409,36-45,Male,Maharashtra,T30,500
8410,26-35,Male,Telangana,B30,500
8411,36-45,Female,Karnataka,T30,2000
8412,18-25,Male,Maharashtra,T30,10000
8413,46-55,Male,Maharashtra,T30,10000
8414,26-35,Male,Maharashtra,T30,10000
8415,46-55,Male,Maharashtra,T30,5000
8416,36-45,Male,Maharashtra,B30,10000
8417,36-45,Male,Telangana,B30,5000
8418,26-35,Male,Delhi,B30,5000
8419,26-35,Male,Karnataka,T30,1000
8420,26-35,Male,Gujarat,T30,2000
8421,26-35,Male,West Bengal,T30,1000
8422,26-35,Male,Telangana,B30,1000
8423,26-35,Male,Telangana,T30,1000
8424,26-35,Other,Tamil Nadu,T30,10000
8425,26-35,Male,Gujarat,T30,25000
8426,55+,Male,Karnataka,T30,1000
8427,36-45,Male,Karnataka,B30,5000
8428,46-55,Female,Maharashtra,T30,25000
8429,18-25,Female,West Bengal,T30,1000
8430,18-25,Female,Delhi,T30,5000
8431,36-45,Male,Maharashtra,T30,1000
8432,46-55,Male,Maharashtra,T30,2000
8433,36-45,Female,Gujarat,T30,10000
8434,36-45,Female,Delhi,T30,500
8435,18-25,Male,Gujarat,T30,2000
8436,55+,Female,UP,B30,2000
8437,36-45,Female,Delhi,T30,10000
8438,18-25,Male,Rajasthan,T30,2000
8439,26-35,Male,Karnataka,T30,10000
8440,18-25,Male,Gujarat,B30,1000
8441,26-35,Female,Delhi,T30,2000
8442,36-45,Male,Telangana,T30,500
8443,26-35,Male,Punjab,T30,25000
8444,26-35,Male,Karnataka,T30,1000
8445,36-45,Female,Maharashtra,B30,10000
8446,26-35,Male,West Bengal,B30,2000
8447,26-35,Male,Tamil Nadu,B30,1000
8448,36-45,Female,Punjab,T30,2000
8449,18-25,Female,Rajasthan,T30,1000
8450,26-35,Female,Rajasthan,T30,25000
8451,55+,Female,Gujarat,B30,5000
8452,36-45,Male,Delhi,T30,1000
8453,26-35,Male,Telangana,B30,2000
8454,36-45,Male,Karnataka,T30,5000
8455,26-35,Male,Karnataka,T30,2000
8456,26-35,Male,Maharashtra,B30,10000
8457,36-45,Male,Delhi,T30,1000
8458,26-35,Female,Maharashtra,T30,500
8459,46-55,Male,West Bengal,T30,2000
8460,26-35,Male,Tamil Nadu,B30,5000
8461,36-45,Female,Karnataka,T30,5000
8462,26-35,Female,Telangana,T30,1000
8463,36-45,Male,West Bengal,T30,1000
8464,26-35,Male,Delhi,T30,5000
8465,18-25,Male,Delhi,B30,1000
8466,46-55,Male,Karnataka,B30,5000
8467,46-55,Female,Tamil Nadu,B30,1000
8468,46-55,Male,Delhi,T30,5000
8469,18-25,Female,Delhi,B30,25000
8470,36-45,Male,Delhi,T30,25000
8471,46-55,Male,Telangana,T30,2000
8472,26-35,Male,Delhi,T30,1000
8473,26-35,Male,Delhi,T30,1000
8474,26-35,Male,Gujarat,T30,1000
8475,26-35,Female,Maharashtra,T30,2000
8476,46-55,Male,West Bengal,T30,2000
8477,26-35,Male,West Bengal,T30,2000
8478,26-35,Female,Maharashtra,B30,2000
8479,18-25,Male,Maharashtra,T30,5000
8480,36-45,Male,Karnataka,T30,5000
8481,18-25,Female,Rajasthan,B30,500
8482,18-25,Male,Gujarat,T30,10000
8483,36-45,Male,UP,T30,2000
8484,36-45,Female,Rajasthan,T30,1000
8485,26-35,Male,Karnataka,T30,25000
8486,55+,Male,West Bengal,T30,1000
8487,46-55,Female,Telangana,B30,1000
8488,36-45,Male,Gujarat,T30,10000
8489,36-45,Female,Delhi,T30,2000
8490,26-35,Female,Delhi,T30,10000
8491,26-35,Male,Delhi,B30,1000
8492,46-55,Male,Karnataka,T30,2000
8493,18-25,Male,Delhi,T30,500
8494,46-55,Male,Maharashtra,B30,2000
8495,26-35,Male,Tamil Nadu,T30,500
8496,26-35,Male,UP,T30,1000
8497,26-35,Male,Karnataka,B30,5000
8498,36-45,Male,Delhi,T30,5000
8499,36-45,Female,Rajasthan,T30,2000
8500,26-35,Female,Gujarat,B30,500
8501,36-45,Male,West Bengal,T30,1000
8502,26-35,Male,West Bengal,T30,1000
8503,46-55,Male,Gujarat,T30,500
8504,36-45,Female,Rajasthan,T30,1000
8505,26-35,Male,UP,T30,2000
8506,36-45,Female,Tamil Nadu,T30,1000
8507,26-35,Female,Karnataka,T30,10000
8508,55+,Male,Maharashtra,T30,500
8509,26-35,Male,Gujarat,T30,5000
8510,18-25,Male,Maharashtra,T30,2000
8511,36-45,Male,UP,T30,2000
8512,36-45,Male,Karnataka,T30,2000
8513,46-55,Male,UP,B30,2000
8514,18-25,Female,Karnataka,T30,5000
8515,36-45,Male,Karnataka,T30,1000
8516,26-35,Male,Delhi,T30,2000
8517,26-35,Male,Maharashtra,B30,5000
8518,46-55,Male,Maharashtra,T30,1000
8519,46-55,Male,Karnataka,T30,500
8520,46-55,Male,UP,T30,2000
8521,36-45,Male,Tamil Nadu,B30,25000
8522,36-45,Female,UP,B30,2000
8523,36-45,Female,Punjab,T30,5000
8524,36-45,Male,Maharashtra,T30,2000
8525,46-55,Male,West Bengal,T30,1000
8526,26-35,Male,Karnataka,B30,2000
8527,26-35,Male,Delhi,T30,2000
8528,36-45,Male,Delhi,T30,1000
8529,36-45,Male,Delhi,T30,2000
8530,36-45,Male,Gujarat,T30,2000
8531,18-25,Male,Delhi,T30,10000
8532,26-35,Female,Delhi,B30,1000
8533,46-55,Male,UP,T30,10000
8534,26-35,Female,Maharashtra,T30,500
8535,18-25,Male,Gujarat,T30,1000
8536,26-35,Male,Telangana,B30,500
8537,55+,Female,West Bengal,T30,5000
8538,26-35,Male,Tamil Nadu,T30,1000
8539,36-45,Male,Maharashtra,B30,2000
8540,36-45,Male,Karnataka,T30,5000
8541,36-45,Male,Delhi,B30,2000
8542,26-35,Female,Gujarat,T30,500
8543,26-35,Male,Rajasthan,T30,5000
8544,46-55,Female,Maharashtra,T30,1000
8545,36-45,Male,Tamil Nadu,T30,500
8546,18-25,Female,Rajasthan,T30,5000
8547,26-35,Female,West Bengal,T30,500
8548,26-35,Male,Karnataka,T30,2000
8549,26-35,Female,UP,T30,2000
8550,36-45,Male,Telangana,T30,2000
8551,26-35,Male,Delhi,T30,5000
8552,46-55,Male,Maharashtra,B30,500
8553,26-35,Female,UP,B30,5000
8554,36-45,Male,Delhi,T30,5000
8555,26-35,Female,Rajasthan,T30,10000
8556,26-35,Male,Delhi,T30,2000
8557,36-45,Female,Maharashtra,T30,1000
8558,26-35,Male,Karnataka,T30,500
8559,36-45,Male,Maharashtra,T30,2000
8560,36-45,Female,Delhi,T30,5000
8561,18-25,Male,Karnataka,T30,500
8562,18-25,Female,Maharashtra,T30,1000
8563,26-35,Female,Maharashtra,T30,5000
8564,36-45,Female,Maharashtra,B30,1000
8565,26-35,Female,Karnataka,T30,2000
8566,46-55,Male,Punjab,T30,5000
8567,36-45,Male,Maharashtra,T30,2000
8568,18-25,Female,West Bengal,B30,5000
8569,46-55,Female,Karnataka,T30,1000
8570,55+,Male,Maharashtra,T30,25000
8571,18-25,Male,Maharashtra,T30,500
8572,26-35,Male,Delhi,T30,5000
8573,36-45,Male,West Bengal,B30,500
8574,55+,Male,Telangana,T30,5000
8575,46-55,Male,Tamil Nadu,T30,1000
8576,18-25,Female,Maharashtra,T30,2000
8577,36-45,Male,Delhi,T30,1000
8578,36-45,Male,Telangana,T30,2000
8579,36-45,Female,Maharashtra,T30,500
8580,36-45,Male,Tamil Nadu,T30,10000
8581,26-35,Male,Maharashtra,T30,5000
8582,36-45,Male,Maharashtra,B30,1000
8583,36-45,Female,Delhi,B30,2000
8584,36-45,Male,Telangana,T30,2000
8585,26-35,Male,Gujarat,T30,2000
8586,26-35,Female,Maharashtra,T30,2000
8587,36-45,Male,Maharashtra,T30,1000
8588,18-25,Female,Karnataka,T30,5000
8589,18-25,Male,Maharashtra,B30,2000
8590,36-45,Female,Karnataka,T30,5000
8591,36-45,Male,Rajasthan,T30,10000
8592,36-45,Male,Karnataka,T30,1000
8593,55+,Female,UP,T30,2000
8594,26-35,Male,Rajasthan,B30,2000
8595,26-35,Male,Tamil Nadu,T30,1000
8596,26-35,Female,Rajasthan,B30,1000
8597,26-35,Male,Maharashtra,T30,500
8598,36-45,Male,Delhi,T30,5000
8599,36-45,Male,West Bengal,B30,2000
8600,26-35,Female,Maharashtra,B30,500
8601,26-35,Male,Maharashtra,B30,1000
8602,36-45,Male,Karnataka,B30,2000
8603,26-35,Male,UP,T30,1000
8604,36-45,Male,Punjab,T30,500
8605,18-25,Male,West Bengal,T30,1000
8606,36-45,Male,Telangana,T30,500
8607,26-35,Male,Rajasthan,T30,500
8608,18-25,Male,Delhi,T30,2000
8609,26-35,Male,Karnataka,T30,2000
8610,26-35,Male,West Bengal,B30,10000
8611,46-55,Female,Maharashtra,T30,1000
8612,26-35,Female,Delhi,T30,5000
8613,46-55,Male,Gujarat,T30,1000
8614,46-55,Male,Delhi,B30,2000
8615,26-35,Female,Telangana,T30,2000
8616,26-35,Female,Karnataka,T30,2000
8617,26-35,Female,Delhi,B30,5000
8618,26-35,Male,Delhi,T30,500
8619,36-45,Male,West Bengal,T30,1000
8620,18-25,Male,Delhi,B30,1000
8621,36-45,Female,Delhi,B30,500
8622,36-45,Male,West Bengal,T30,500
8623,36-45,Male,Karnataka,B30,5000
8624,36-45,Female,Rajasthan,T30,10000
8625,46-55,Female,Tamil Nadu,T30,1000
8626,36-45,Female,Punjab,T30,5000
8627,55+,Male,Delhi,T30,25000
8628,36-45,Female,Delhi,T30,1000
8629,26-35,Female,West Bengal,B30,1000
8630,26-35,Male,West Bengal,T30,5000
8631,18-25,Male,Maharashtra,T30,500
8632,18-25,Female,West Bengal,T30,2000
8633,26-35,Male,Maharashtra,T30,2000
8634,26-35,Male,Telangana,T30,5000
8635,36-45,Male,Tamil Nadu,T30,2000
8636,26-35,Female,Maharashtra,T30,2000
8637,26-35,Female,Maharashtra,T30,5000
8638,18-25,Female,UP,T30,2000
8639,36-45,Male,Rajasthan,T30,25000
8640,36-45,Male,Karnataka,T30,5000
8641,46-55,Female,Maharashtra,B30,5000
8642,36-45,Male,Karnataka,T30,2000
8643,18-25,Male,Gujarat,T30,25000
8644,18-25,Male,West Bengal,T30,2000
8645,26-35,Male,UP,T30,1000
8646,18-25,Female,Gujarat,B30,10000
8647,36-45,Male,Delhi,T30,2000
8648,18-25,Male,Delhi,B30,2000
8649,26-35,Male,West Bengal,B30,2000
8650,36-45,Male,Delhi,B30,5000
8651,26-35,Male,UP,T30,1000
8652,55+,Female,Delhi,T30,5000
8653,46-55,Female,Karnataka,B30,1000
8654,36-45,Female,Maharashtra,B30,1000
8655,26-35,Male,Maharashtra,B30,2000
8656,18-25,Male,Maharashtra,T30,1000
8657,26-35,Female,Delhi,B30,2000
8658,26-35,Female,Maharashtra,T30,500
8659,18-25,Female,Karnataka,B30,1000
8660,18-25,Male,Delhi,T30,10000
8661,36-45,Male,Delhi,T30,10000
8662,26-35,Male,Karnataka,B30,500
8663,36-45,Male,Rajasthan,B30,5000
8664,36-45,Female,Gujarat,T30,2000
8665,46-55,Male,UP,T30,5000
8666,46-55,Female,Punjab,T30,1000
8667,26-35,Male,Maharashtra,B30,2000
8668,36-45,Female,West Bengal,T30,25000
8669,36-45,Female,Maharashtra,B30,1000
8670,46-55,Female,Telangana,B30,10000
8671,36-45,Male,Delhi,B30,10000
8672,18-25,Male,Delhi,T30,1000
8673,26-35,Female,Punjab,T30,1000
8674,36-45,Female,UP,T30,1000
8675,46-55,Male,Maharashtra,T30,1000
8676,46-55,Female,Maharashtra,B30,2000
8677,26-35,Male,Rajasthan,T30,10000
8678,46-55,Female,Maharashtra,T30,2000
8679,36-45,Male,Rajasthan,T30,25000
8680,26-35,Male,Telangana,T30,2000
8681,26-35,Female,Maharashtra,B30,2000
8682,36-45,Male,Delhi,T30,25000
8683,36-45,Female,Maharashtra,T30,2000
8684,26-35,Female,Maharashtra,T30,2000
8685,36-45,Female,Tamil Nadu,T30,2000
8686,26-35,Female,Gujarat,B30,2000
8687,36-45,Male,Karnataka,B30,1000
8688,26-35,Female,Karnataka,T30,2000
8689,18-25,Female,Delhi,B30,2000
8690,26-35,Female,Delhi,T30,5000
8691,36-45,Male,Tamil Nadu,T30,500
8692,46-55,Female,Rajasthan,B30,5000
8693,26-35,Male,Karnataka,B30,1000
8694,26-35,Male,Telangana,B30,5000
8695,26-35,Other,Maharashtra,T30,5000
8696,36-45,Male,Rajasthan,T30,10000
8697,26-35,Male,Delhi,B30,25000
8698,18-25,Male,UP,B30,10000
8699,36-45,Male,UP,T30,2000
8700,18-25,Male,West Bengal,B30,5000
8701,36-45,Male,Delhi,T30,5000
8702,26-35,Female,Karnataka,T30,2000
8703,36-45,Female,Tamil Nadu,T30,5000
8704,46-55,Male,Karnataka,T30,2000
8705,26-35,Male,Rajasthan,T30,5000
8706,36-45,Female,Gujarat,B30,5000
8707,18-25,Male,Maharashtra,B30,2000
8708,55+,Female,Maharashtra,T30,2000
8709,26-35,Female,Delhi,B30,2000
8710,46-55,Male,West Bengal,B30,1000
8711,18-25,Female,Delhi,T30,2000
8712,26-35,Male,Delhi,B30,10000
8713,36-45,Male,Karnataka,T30,1000
8714,36-45,Female,Tamil Nadu,T30,5000
8715,36-45,Female,UP,B30,500
8716,26-35,Female,Rajasthan,T30,1000
8717,36-45,Female,Delhi,T30,10000
8718,26-35,Female,Gujarat,T30,10000
8719,36-45,Female,Rajasthan,B30,2000
8720,36-45,Male,Tamil Nadu,T30,2000
8721,26-35,Female,Delhi,T30,2000
8722,46-55,Female,Telangana,B30,2000
8723,46-55,Female,Telangana,B30,10000
8724,26-35,Female,Delhi,T30,1000
8725,26-35,Female,Gujarat,T30,2000
8726,26-35,Male,Maharashtra,T30,10000
8727,36-45,Female,Maharashtra,B30,500
8728,18-25,Male,Delhi,B30,1000
8729,36-45,Female,Karnataka,T30,2000
8730,46-55,Female,Tamil Nadu,T30,2000
8731,18-25,Male,Delhi,B30,5000
8732,46-55,Female,Maharashtra,B30,1000
8733,46-55,Female,Delhi,T30,2000
8734,36-45,Female,Rajasthan,T30,1000
8735,26-35,Male,Delhi,T30,1000
8736,26-35,Female,Tamil Nadu,B30,500
8737,26-35,Male,West Bengal,T30,1000
8738,36-45,Male,Gujarat,T30,5000
8739,36-45,Female,Karnataka,T30,2000
8740,46-55,Male,Maharashtra,B30,5000
8741,55+,Female,UP,T30,5000
8742,46-55,Female,Delhi,T30,5000
8743,46-55,Male,Delhi,T30,25000
8744,26-35,Male,Gujarat,T30,1000
8745,18-25,Male,Gujarat,T30,500
8746,18-25,Male,UP,T30,2000
8747,26-35,Female,Maharashtra,T30,25000
8748,36-45,Female,UP,B30,1000
8749,26-35,Male,Rajasthan,T30,2000
8750,26-35,Female,Tamil Nadu,B30,2000
8751,46-55,Male,Maharashtra,B30,2000
8752,55+,Male,Tamil Nadu,T30,2000
8753,18-25,Male,Maharashtra,B30,25000
8754,18-25,Female,Telangana,T30,5000
8755,26-35,Male,West Bengal,T30,5000
8756,26-35,Male,Tamil Nadu,B30,2000
8757,46-55,Male,Rajasthan,T30,5000
8758,36-45,Male,Tamil Nadu,T30,2000
8759,18-25,Female,Maharashtra,T30,10000
8760,36-45,Male,Delhi,B30,5000
8761,26-35,Female,Punjab,T30,5000
8762,55+,Male,Rajasthan,T30,1000
8763,26-35,Male,Telangana,T30,2000
8764,55+,Female,Maharashtra,T30,10000
8765,18-25,Male,Delhi,T30,2000
8766,18-25,Female,Maharashtra,T30,5000
8767,26-35,Female,Rajasthan,T30,2000
8768,46-55,Female,Maharashtra,B30,5000
8769,36-45,Female,Karnataka,T30,2000
8770,46-55,Female,Delhi,T30,10000
8771,26-35,Female,Telangana,B30,2000
8772,18-25,Male,Tamil Nadu,B30,5000
8773,26-35,Male,Rajasthan,B30,500
8774,36-45,Female,Tamil Nadu,T30,2000
8775,46-55,Male,Tamil Nadu,T30,1000
8776,26-35,Male,Karnataka,T30,1000
8777,26-35,Male,Delhi,T30,2000
8778,36-45,Female,Delhi,T30,2000
8779,26-35,Male,Delhi,T30,5000
8780,36-45,Male,West Bengal,T30,2000
8781,18-25,Female,Karnataka,B30,10000
8782,46-55,Female,Tamil Nadu,B30,1000
8783,46-55,Male,Gujarat,B30,2000
8784,36-45,Female,Delhi,T30,5000
8785,18-25,Male,Karnataka,B30,5000
8786,26-35,Female,Karnataka,B30,1000
8787,18-25,Male,Maharashtra,T30,2000
8788,36-45,Male,Maharashtra,T30,500
8789,18-25,Female,Maharashtra,T30,1000
8790,46-55,Male,Gujarat,B30,1000
8791,46-55,Male,Delhi,T30,500
8792,26-35,Male,Karnataka,T30,1000
8793,36-45,Male,West Bengal,T30,10000
8794,36-45,Female,Telangana,T30,5000
8795,26-35,Female,Rajasthan,T30,5000
8796,26-35,Male,Maharashtra,T30,10000
8797,18-25,Other,Delhi,B30,5000
8798,36-45,Female,Maharashtra,B30,2000
8799,26-35,Female,Maharashtra,B30,5000
8800,36-45,Male,Maharashtra,T30,5000
8801,46-55,Male,Delhi,T30,2000
8802,36-45,Male,Delhi,B30,1000
8803,55+,Male,Delhi,B30,500
8804,36-45,Female,Rajasthan,B30,1000
8805,26-35,Male,Rajasthan,B30,2000
8806,46-55,Male,Delhi,B30,2000
8807,26-35,Male,West Bengal,B30,2000
8808,55+,Male,Delhi,T30,2000
8809,26-35,Male,Karnataka,B30,5000
8810,55+,Female,West Bengal,B30,5000
8811,26-35,Male,Karnataka,B30,500
8812,18-25,Male,Tamil Nadu,B30,1000
8813,26-35,Female,Maharashtra,B30,2000
8814,18-25,Female,Tamil Nadu,T30,1000
8815,36-45,Male,Gujarat,T30,1000
8816,26-35,Male,UP,T30,500
8817,36-45,Female,Maharashtra,B30,25000
8818,36-45,Female,Karnataka,T30,1000
8819,36-45,Male,Karnataka,T30,2000
8820,46-55,Male,UP,B30,2000
8821,18-25,Female,Delhi,B30,1000
8822,18-25,Male,Maharashtra,B30,5000
8823,18-25,Male,Maharashtra,T30,2000
8824,18-25,Female,Maharashtra,T30,5000
8825,26-35,Male,UP,B30,1000
8826,55+,Male,Tamil Nadu,B30,5000
8827,26-35,Male,Karnataka,T30,500
8828,26-35,Female,UP,T30,1000
8829,46-55,Female,Delhi,T30,2000
8830,46-55,Male,Telangana,T30,500
8831,55+,Male,Gujarat,B30,2000
8832,46-55,Female,Maharashtra,T30,1000
8833,36-45,Male,Karnataka,T30,1000
8834,26-35,Male,Rajasthan,T30,1000
8835,36-45,Female,Karnataka,T30,2000
8836,26-35,Male,Punjab,B30,1000
8837,18-25,Male,Rajasthan,B30,2000
8838,46-55,Male,Gujarat,T30,5000
8839,26-35,Male,Maharashtra,T30,2000
8840,36-45,Male,Maharashtra,T30,5000
8841,36-45,Male,West Bengal,T30,5000
8842,26-35,Male,West Bengal,T30,2000
8843,26-35,Male,Maharashtra,T30,2000
8844,46-55,Male,Rajasthan,T30,1000
8845,46-55,Female,UP,B30,10000
8846,26-35,Female,Karnataka,B30,10000
8847,26-35,Female,Tamil Nadu,T30,5000
8848,36-45,Male,Karnataka,B30,1000
8849,36-45,Male,Maharashtra,B30,5000
8850,36-45,Female,Maharashtra,T30,10000
8851,36-45,Male,Gujarat,B30,10000
8852,36-45,Female,Karnataka,T30,10000
8853,46-55,Male,Tamil Nadu,T30,5000
8854,36-45,Female,Tamil Nadu,T30,1000
8855,26-35,Female,Delhi,B30,2000
8856,46-55,Female,Maharashtra,B30,1000
8857,26-35,Female,Gujarat,T30,5000
8858,46-55,Female,Karnataka,T30,1000
8859,46-55,Male,Maharashtra,T30,1000
8860,18-25,Male,Maharashtra,T30,1000
8861,36-45,Male,Maharashtra,T30,2000
8862,36-45,Male,Maharashtra,B30,2000
8863,55+,Male,Maharashtra,T30,2000
8864,26-35,Female,Delhi,T30,1000
8865,18-25,Male,Delhi,T30,2000
8866,26-35,Female,West Bengal,T30,10000
8867,26-35,Male,Delhi,T30,10000
8868,36-45,Male,West Bengal,T30,2000
8869,26-35,Male,Rajasthan,T30,1000
8870,36-45,Female,Karnataka,T30,25000
8871,26-35,Male,Gujarat,T30,1000
8872,46-55,Male,Maharashtra,T30,5000
8873,26-35,Female,Delhi,B30,1000
8874,26-35,Female,West Bengal,B30,10000
8875,26-35,Male,Telangana,T30,1000
8876,36-45,Male,Tamil Nadu,T30,1000
8877,46-55,Male,Delhi,T30,2000
8878,36-45,Female,Delhi,T30,500
8879,26-35,Female,Karnataka,T30,2000
8880,36-45,Male,West Bengal,B30,2000
8881,26-35,Male,Delhi,T30,2000
8882,18-25,Female,Karnataka,B30,500
8883,26-35,Male,Gujarat,T30,5000
8884,26-35,Female,Delhi,T30,2000
8885,26-35,Male,Gujarat,T30,1000
8886,36-45,Other,Gujarat,B30,1000
8887,55+,Male,UP,B30,5000
8888,26-35,Male,Maharashtra,T30,1000
8889,18-25,Male,Maharashtra,T30,5000
8890,18-25,Male,Telangana,T30,500
8891,18-25,Female,Maharashtra,B30,25000
8892,55+,Male,Karnataka,T30,500
8893,55+,Female,Maharashtra,T30,2000
8894,18-25,Female,Rajasthan,T30,5000
8895,26-35,Male,Maharashtra,T30,2000
8896,36-45,Male,Maharashtra,T30,10000
8897,26-35,Female,Karnataka,T30,25000
8898,36-45,Female,Delhi,T30,5000
8899,46-55,Male,West Bengal,B30,2000
8900,46-55,Male,West Bengal,B30,500
8901,36-45,Female,Tamil Nadu,T30,2000
8902,18-25,Male,Rajasthan,T30,1000
8903,26-35,Female,West Bengal,B30,2000
